"Мощность на валу Time";"Мощность на валу ValueY";"Частота Time";"Частота ValueY";"Температура радиатора Time";"Температура радиатора ValueY";"Напряжение Time";"Напряжение ValueY";"Ток Time";"Ток ValueY"
31.05.2020 8:53:55;43,2299995422363;31.05.2020 8:53:55;44,4000015258789;31.05.2020 8:53:55;57;31.05.2020 8:53:55;519;31.05.2020 8:53:55;82,7399978637695
31.05.2020 8:54:55;43,2599983215332;31.05.2020 8:54:55;44,4000015258789;31.05.2020 8:54:55;57;31.05.2020 8:54:55;520;31.05.2020 8:54:55;82,4499969482422
31.05.2020 8:55:55;43,4300003051758;31.05.2020 8:55:55;44,4000015258789;31.05.2020 8:55:55;57;31.05.2020 8:55:55;520;31.05.2020 8:55:55;83,0899963378906
31.05.2020 8:56:55;43,5099983215332;31.05.2020 8:56:55;44,4000015258789;31.05.2020 8:56:55;57;31.05.2020 8:56:55;520;31.05.2020 8:56:55;83,2299957275391
31.05.2020 8:57:55;43,3199996948242;31.05.2020 8:57:55;44,4000015258789;31.05.2020 8:57:55;57;31.05.2020 8:57:55;519;31.05.2020 8:57:55;82,629997253418
31.05.2020 8:58:55;43,0799980163574;31.05.2020 8:58:55;44,4000015258789;31.05.2020 8:58:55;57;31.05.2020 8:58:55;519;31.05.2020 8:58:55;83,2299957275391
31.05.2020 8:59:55;43,3400001525879;31.05.2020 8:59:55;44,4000015258789;31.05.2020 8:59:55;57;31.05.2020 8:59:55;520;31.05.2020 8:59:55;82,9099960327148
31.05.2020 9:00:55;43,4199981689453;31.05.2020 9:00:55;44,4000015258789;31.05.2020 9:00:55;57;31.05.2020 9:00:55;520;31.05.2020 9:00:55;83,0199966430664
31.05.2020 9:01:55;43,4899978637695;31.05.2020 9:01:55;44,4000015258789;31.05.2020 9:01:55;57;31.05.2020 9:01:55;520;31.05.2020 9:01:55;82,9799957275391
31.05.2020 9:02:55;43,2700004577637;31.05.2020 9:02:55;44,4000015258789;31.05.2020 9:02:55;57;31.05.2020 9:02:55;519;31.05.2020 9:02:55;82,9099960327148
31.05.2020 9:03:55;43,2700004577637;31.05.2020 9:03:55;44,4000015258789;31.05.2020 9:03:55;57;31.05.2020 9:03:55;519;31.05.2020 9:03:55;82,629997253418
31.05.2020 9:04:55;43,3600006103516;31.05.2020 9:04:55;44,4000015258789;31.05.2020 9:04:55;57;31.05.2020 9:04:55;520;31.05.2020 9:04:55;83,1999969482422
31.05.2020 9:05:55;43,4799995422363;31.05.2020 9:05:55;44,4000015258789;31.05.2020 9:05:55;57;31.05.2020 9:05:55;520;31.05.2020 9:05:55;83,1599960327148
31.05.2020 9:06:55;43,3099975585938;31.05.2020 9:06:55;44,4000015258789;31.05.2020 9:06:55;57;31.05.2020 9:06:55;520;31.05.2020 9:06:55;83,5199966430664
31.05.2020 9:07:55;43,5;31.05.2020 9:07:55;44,4000015258789;31.05.2020 9:07:55;57;31.05.2020 9:07:55;520;31.05.2020 9:07:55;83,4099960327148
31.05.2020 9:08:55;43,1800003051758;31.05.2020 9:08:55;44,4000015258789;31.05.2020 9:08:55;57;31.05.2020 9:08:55;520;31.05.2020 9:08:55;83,3699951171875
31.05.2020 9:09:55;43,6199989318848;31.05.2020 9:09:55;44,4000015258789;31.05.2020 9:09:55;57;31.05.2020 9:09:55;519;31.05.2020 9:09:55;83,4799957275391
31.05.2020 9:10:55;43,7599983215332;31.05.2020 9:10:55;44,4000015258789;31.05.2020 9:10:55;57;31.05.2020 9:10:55;518;31.05.2020 9:10:55;83,2999954223633
31.05.2020 9:11:55;43,3999977111816;31.05.2020 9:11:55;44,4000015258789;31.05.2020 9:11:55;57;31.05.2020 9:11:55;518;31.05.2020 9:11:55;83,8699951171875
31.05.2020 9:12:55;43,4899978637695;31.05.2020 9:12:55;44,4000015258789;31.05.2020 9:12:55;57;31.05.2020 9:12:55;516;31.05.2020 9:12:55;83,1599960327148
31.05.2020 9:13:55;43,3699989318848;31.05.2020 9:13:55;44,4000015258789;31.05.2020 9:13:55;57;31.05.2020 9:13:55;515;31.05.2020 9:13:55;83,6899948120117
31.05.2020 9:14:55;43,379997253418;31.05.2020 9:14:55;44,4000015258789;31.05.2020 9:14:55;57;31.05.2020 9:14:55;517;31.05.2020 9:14:55;83,4399948120117
31.05.2020 9:15:55;43,5699996948242;31.05.2020 9:15:55;44,4000015258789;31.05.2020 9:15:55;57;31.05.2020 9:15:55;517;31.05.2020 9:15:55;83,6599960327148
31.05.2020 9:16:55;43,5499992370605;31.05.2020 9:16:55;44,4000015258789;31.05.2020 9:16:55;57;31.05.2020 9:16:55;517;31.05.2020 9:16:55;83,3699951171875
31.05.2020 9:17:55;43,4699974060059;31.05.2020 9:17:55;44,4000015258789;31.05.2020 9:17:55;57;31.05.2020 9:17:55;518;31.05.2020 9:17:55;83,129997253418
31.05.2020 9:18:55;43,4500007629395;31.05.2020 9:18:55;44,4000015258789;31.05.2020 9:18:55;57;31.05.2020 9:18:55;517;31.05.2020 9:18:55;83,1599960327148
31.05.2020 9:19:55;43,3199996948242;31.05.2020 9:19:55;44,4000015258789;31.05.2020 9:19:55;57;31.05.2020 9:19:55;517;31.05.2020 9:19:55;83,2699966430664
31.05.2020 9:20:55;43,3699989318848;31.05.2020 9:20:55;44,4000015258789;31.05.2020 9:20:55;57;31.05.2020 9:20:55;517;31.05.2020 9:20:55;82,8399963378906
31.05.2020 9:21:55;43,3299980163574;31.05.2020 9:21:55;44,4000015258789;31.05.2020 9:21:55;57;31.05.2020 9:21:55;516;31.05.2020 9:21:55;82,8099975585938
31.05.2020 9:22:55;43,3600006103516;31.05.2020 9:22:55;44,4000015258789;31.05.2020 9:22:55;57;31.05.2020 9:22:55;517;31.05.2020 9:22:55;82,9099960327148
31.05.2020 9:23:55;43,2900009155273;31.05.2020 9:23:55;44,4000015258789;31.05.2020 9:23:55;57;31.05.2020 9:23:55;517;31.05.2020 9:23:55;83,8300018310547
31.05.2020 9:24:55;43,3099975585938;31.05.2020 9:24:55;44,4000015258789;31.05.2020 9:24:55;57;31.05.2020 9:24:55;516;31.05.2020 9:24:55;82,9499969482422
31.05.2020 9:25:55;43,5999984741211;31.05.2020 9:25:55;44,4000015258789;31.05.2020 9:25:55;57;31.05.2020 9:25:55;515;31.05.2020 9:25:55;83,6199951171875
31.05.2020 9:26:55;43,7799987792969;31.05.2020 9:26:55;44,4000015258789;31.05.2020 9:26:55;57;31.05.2020 9:26:55;515;31.05.2020 9:26:55;82,9099960327148
31.05.2020 9:27:55;43,3899993896484;31.05.2020 9:27:55;44,4000015258789;31.05.2020 9:27:55;57;31.05.2020 9:27:55;517;31.05.2020 9:27:55;83,4799957275391
31.05.2020 9:28:55;43,2399978637695;31.05.2020 9:28:55;44,4000015258789;31.05.2020 9:28:55;57;31.05.2020 9:28:55;516;31.05.2020 9:28:55;83,1599960327148
31.05.2020 9:29:55;43,5099983215332;31.05.2020 9:29:55;44,4000015258789;31.05.2020 9:29:55;57;31.05.2020 9:29:55;517;31.05.2020 9:29:55;83,6599960327148
31.05.2020 9:30:55;43,5099983215332;31.05.2020 9:30:55;44,4000015258789;31.05.2020 9:30:55;57;31.05.2020 9:30:55;517;31.05.2020 9:30:55;83,3399963378906
31.05.2020 9:31:55;43,3999977111816;31.05.2020 9:31:55;44,4000015258789;31.05.2020 9:31:55;57;31.05.2020 9:31:55;517;31.05.2020 9:31:55;82,7699966430664
31.05.2020 9:32:55;43,4799995422363;31.05.2020 9:32:55;44,4000015258789;31.05.2020 9:32:55;57;31.05.2020 9:32:55;517;31.05.2020 9:32:55;83,4399948120117
31.05.2020 9:33:55;43,2599983215332;31.05.2020 9:33:55;44,4000015258789;31.05.2020 9:33:55;57;31.05.2020 9:33:55;517;31.05.2020 9:33:55;82,7699966430664
31.05.2020 9:34:55;43,2599983215332;31.05.2020 9:34:55;44,4000015258789;31.05.2020 9:34:55;57;31.05.2020 9:34:55;517;31.05.2020 9:34:55;82,9799957275391
31.05.2020 9:35:55;43,6499977111816;31.05.2020 9:35:55;44,4000015258789;31.05.2020 9:35:55;57;31.05.2020 9:35:55;516;31.05.2020 9:35:55;83,0899963378906
31.05.2020 9:36:55;43,3499984741211;31.05.2020 9:36:55;44,4000015258789;31.05.2020 9:36:55;57;31.05.2020 9:36:55;516;31.05.2020 9:36:55;82,9799957275391
31.05.2020 9:37:55;43,379997253418;31.05.2020 9:37:55;44,4000015258789;31.05.2020 9:37:55;57;31.05.2020 9:37:55;516;31.05.2020 9:37:55;83,0199966430664
31.05.2020 9:38:55;43,4500007629395;31.05.2020 9:38:55;44,4000015258789;31.05.2020 9:38:55;57;31.05.2020 9:38:55;516;31.05.2020 9:38:55;83,1599960327148
31.05.2020 9:39:55;43,379997253418;31.05.2020 9:39:55;44,4000015258789;31.05.2020 9:39:55;57;31.05.2020 9:39:55;516;31.05.2020 9:39:55;83,5199966430664
31.05.2020 9:40:55;43,3600006103516;31.05.2020 9:40:55;44,4000015258789;31.05.2020 9:40:55;57;31.05.2020 9:40:55;514;31.05.2020 9:40:55;83,1999969482422
31.05.2020 9:41:55;43,7999992370605;31.05.2020 9:41:55;44,4000015258789;31.05.2020 9:41:55;57;31.05.2020 9:41:55;513;31.05.2020 9:41:55;83,4399948120117
31.05.2020 9:42:55;43,629997253418;31.05.2020 9:42:55;44,4000015258789;31.05.2020 9:42:55;57;31.05.2020 9:42:55;514;31.05.2020 9:42:55;83,129997253418
31.05.2020 9:43:55;43,4899978637695;31.05.2020 9:43:55;44,4000015258789;31.05.2020 9:43:55;57;31.05.2020 9:43:55;514;31.05.2020 9:43:55;82,8099975585938
31.05.2020 9:44:55;43,5999984741211;31.05.2020 9:44:55;44,4000015258789;31.05.2020 9:44:55;57;31.05.2020 9:44:55;515;31.05.2020 9:44:55;82,7699966430664
31.05.2020 9:45:55;43,3600006103516;31.05.2020 9:45:55;44,4000015258789;31.05.2020 9:45:55;57;31.05.2020 9:45:55;514;31.05.2020 9:45:55;83,129997253418
31.05.2020 9:46:55;43,4199981689453;31.05.2020 9:46:55;44,4000015258789;31.05.2020 9:46:55;57;31.05.2020 9:46:55;514;31.05.2020 9:46:55;82,7699966430664
31.05.2020 9:47:55;43,4099998474121;31.05.2020 9:47:55;44,4000015258789;31.05.2020 9:47:55;57;31.05.2020 9:47:55;515;31.05.2020 9:47:55;83,0899963378906
31.05.2020 9:48:55;43,5400009155273;31.05.2020 9:48:55;44,4000015258789;31.05.2020 9:48:55;57;31.05.2020 9:48:55;514;31.05.2020 9:48:55;83,4099960327148
31.05.2020 9:49:55;43,5999984741211;31.05.2020 9:49:55;44,4000015258789;31.05.2020 9:49:55;57;31.05.2020 9:49:55;516;31.05.2020 9:49:55;83,2999954223633
31.05.2020 9:50:55;43,4099998474121;31.05.2020 9:50:55;44,4000015258789;31.05.2020 9:50:55;57;31.05.2020 9:50:55;514;31.05.2020 9:50:55;83,2699966430664
31.05.2020 9:51:55;43,5200004577637;31.05.2020 9:51:55;44,4000015258789;31.05.2020 9:51:55;57;31.05.2020 9:51:55;515;31.05.2020 9:51:55;83,5899963378906
31.05.2020 9:52:55;43,4599990844727;31.05.2020 9:52:55;44,4000015258789;31.05.2020 9:52:55;57;31.05.2020 9:52:55;515;31.05.2020 9:52:55;83,5899963378906
31.05.2020 9:53:55;43,2599983215332;31.05.2020 9:53:55;44,4000015258789;31.05.2020 9:53:55;57;31.05.2020 9:53:55;515;31.05.2020 9:53:55;83,2699966430664
31.05.2020 9:54:55;43,1399993896484;31.05.2020 9:54:55;44,4000015258789;31.05.2020 9:54:55;57;31.05.2020 9:54:55;514;31.05.2020 9:54:55;82,879997253418
31.05.2020 9:55:55;43,189998626709;31.05.2020 9:55:55;44,4000015258789;31.05.2020 9:55:55;57;31.05.2020 9:55:55;514;31.05.2020 9:55:55;82,9499969482422
31.05.2020 9:56:55;43,6599998474121;31.05.2020 9:56:55;44,4000015258789;31.05.2020 9:56:55;57;31.05.2020 9:56:55;514;31.05.2020 9:56:55;83,0599975585938
31.05.2020 9:57:55;43,4799995422363;31.05.2020 9:57:55;44,4000015258789;31.05.2020 9:57:55;57;31.05.2020 9:57:55;514;31.05.2020 9:57:55;83,7599945068359
31.05.2020 9:58:55;43,4500007629395;31.05.2020 9:58:55;44,4000015258789;31.05.2020 9:58:55;57;31.05.2020 9:58:55;514;31.05.2020 9:58:55;82,9799957275391
31.05.2020 9:59:55;43,3499984741211;31.05.2020 9:59:55;44,4000015258789;31.05.2020 9:59:55;57;31.05.2020 9:59:55;514;31.05.2020 9:59:55;82,879997253418
31.05.2020 10:00:55;43,379997253418;31.05.2020 10:00:55;44,4000015258789;31.05.2020 10:00:55;57;31.05.2020 10:00:55;514;31.05.2020 10:00:55;83,0199966430664
31.05.2020 10:01:55;43,5200004577637;31.05.2020 10:01:55;44,4000015258789;31.05.2020 10:01:55;57;31.05.2020 10:01:55;514;31.05.2020 10:01:55;83,8699951171875
31.05.2020 10:02:55;43,6699981689453;31.05.2020 10:02:55;44,4000015258789;31.05.2020 10:02:55;57;31.05.2020 10:02:55;514;31.05.2020 10:02:55;83,1599960327148
31.05.2020 10:03:55;43,439998626709;31.05.2020 10:03:55;44,4000015258789;31.05.2020 10:03:55;57;31.05.2020 10:03:55;515;31.05.2020 10:03:55;83,4399948120117
31.05.2020 10:04:55;43,6399993896484;31.05.2020 10:04:55;44,4000015258789;31.05.2020 10:04:55;57;31.05.2020 10:04:55;515;31.05.2020 10:04:55;83,6199951171875
31.05.2020 10:05:55;43,189998626709;31.05.2020 10:05:55;44,4000015258789;31.05.2020 10:05:55;57;31.05.2020 10:05:55;515;31.05.2020 10:05:55;83,0899963378906
31.05.2020 10:06:55;43,4199981689453;31.05.2020 10:06:55;44,4000015258789;31.05.2020 10:06:55;57;31.05.2020 10:06:55;517;31.05.2020 10:06:55;83,0899963378906
31.05.2020 10:07:55;43,0799980163574;31.05.2020 10:07:55;44,4000015258789;31.05.2020 10:07:55;57;31.05.2020 10:07:55;517;31.05.2020 10:07:55;83,5199966430664
31.05.2020 10:08:55;43,4500007629395;31.05.2020 10:08:55;44,4000015258789;31.05.2020 10:08:55;57;31.05.2020 10:08:55;516;31.05.2020 10:08:55;83,1999969482422
31.05.2020 10:09:55;43,4300003051758;31.05.2020 10:09:55;44,4000015258789;31.05.2020 10:09:55;57;31.05.2020 10:09:55;516;31.05.2020 10:09:55;82,5999984741211
31.05.2020 10:10:55;43,1499977111816;31.05.2020 10:10:55;44,4000015258789;31.05.2020 10:10:55;57;31.05.2020 10:10:55;516;31.05.2020 10:10:55;82,5599975585938
31.05.2020 10:11:55;43,3999977111816;31.05.2020 10:11:55;44,4000015258789;31.05.2020 10:11:55;57;31.05.2020 10:11:55;516;31.05.2020 10:11:55;83,129997253418
31.05.2020 10:12:55;43,4599990844727;31.05.2020 10:12:55;44,4000015258789;31.05.2020 10:12:55;57;31.05.2020 10:12:55;516;31.05.2020 10:12:55;83,129997253418
31.05.2020 10:13:55;43,4599990844727;31.05.2020 10:13:55;44,4000015258789;31.05.2020 10:13:55;57;31.05.2020 10:13:55;516;31.05.2020 10:13:55;83,2699966430664
31.05.2020 10:14:55;43,2399978637695;31.05.2020 10:14:55;44,4000015258789;31.05.2020 10:14:55;57;31.05.2020 10:14:55;515;31.05.2020 10:14:55;82,879997253418
31.05.2020 10:15:55;43,439998626709;31.05.2020 10:15:55;44,4000015258789;31.05.2020 10:15:55;57;31.05.2020 10:15:55;516;31.05.2020 10:15:55;83,5199966430664
31.05.2020 10:16:55;43,7299995422363;31.05.2020 10:16:55;44,4000015258789;31.05.2020 10:16:55;57;31.05.2020 10:16:55;516;31.05.2020 10:16:55;83,0899963378906
31.05.2020 10:17:55;43,5200004577637;31.05.2020 10:17:55;44,4000015258789;31.05.2020 10:17:55;57;31.05.2020 10:17:55;515;31.05.2020 10:17:55;83,1999969482422
31.05.2020 10:18:55;43,379997253418;31.05.2020 10:18:55;44,4000015258789;31.05.2020 10:18:55;57;31.05.2020 10:18:55;515;31.05.2020 10:18:55;83,0199966430664
31.05.2020 10:19:55;43,1499977111816;31.05.2020 10:19:55;44,4000015258789;31.05.2020 10:19:55;57;31.05.2020 10:19:55;516;31.05.2020 10:19:55;82,9499969482422
31.05.2020 10:20:55;43,6499977111816;31.05.2020 10:20:55;44,4000015258789;31.05.2020 10:20:55;57;31.05.2020 10:20:55;515;31.05.2020 10:20:55;83,8300018310547
31.05.2020 10:21:55;43,2399978637695;31.05.2020 10:21:55;44,4000015258789;31.05.2020 10:21:55;57;31.05.2020 10:21:55;514;31.05.2020 10:21:55;82,629997253418
31.05.2020 10:22:55;43,4699974060059;31.05.2020 10:22:55;44,4000015258789;31.05.2020 10:22:55;57;31.05.2020 10:22:55;515;31.05.2020 10:22:55;83,4799957275391
31.05.2020 10:23:55;43,2000007629395;31.05.2020 10:23:55;44,4000015258789;31.05.2020 10:23:55;57;31.05.2020 10:23:55;513;31.05.2020 10:23:55;82,4899978637695
31.05.2020 10:24:55;43,2700004577637;31.05.2020 10:24:55;44,4000015258789;31.05.2020 10:24:55;57;31.05.2020 10:24:55;513;31.05.2020 10:24:55;83,0599975585938
31.05.2020 10:25:55;43,3199996948242;31.05.2020 10:25:55;44,4000015258789;31.05.2020 10:25:55;57;31.05.2020 10:25:55;512;31.05.2020 10:25:55;82,6999969482422
31.05.2020 10:26:55;43,2099990844727;31.05.2020 10:26:55;44,4000015258789;31.05.2020 10:26:55;57;31.05.2020 10:26:55;512;31.05.2020 10:26:55;82,7699966430664
31.05.2020 10:27:55;43,6199989318848;31.05.2020 10:27:55;44,4000015258789;31.05.2020 10:27:55;57;31.05.2020 10:27:55;512;31.05.2020 10:27:55;82,9099960327148
31.05.2020 10:28:55;43,5799980163574;31.05.2020 10:28:55;44,4000015258789;31.05.2020 10:28:55;57;31.05.2020 10:28:55;512;31.05.2020 10:28:55;83,3399963378906
31.05.2020 10:29:55;43,6599998474121;31.05.2020 10:29:55;44,4000015258789;31.05.2020 10:29:55;57;31.05.2020 10:29:55;512;31.05.2020 10:29:55;83,7999954223633
31.05.2020 10:30:55;43,439998626709;31.05.2020 10:30:55;44,4000015258789;31.05.2020 10:30:55;57;31.05.2020 10:30:55;513;31.05.2020 10:30:55;83,2299957275391
31.05.2020 10:31:55;43,6100006103516;31.05.2020 10:31:55;44,4000015258789;31.05.2020 10:31:55;57;31.05.2020 10:31:55;513;31.05.2020 10:31:55;83,1599960327148
31.05.2020 10:32:55;43,3999977111816;31.05.2020 10:32:55;44,4000015258789;31.05.2020 10:32:55;57;31.05.2020 10:32:55;514;31.05.2020 10:32:55;82,9799957275391
31.05.2020 10:33:55;43,5299987792969;31.05.2020 10:33:55;44,4000015258789;31.05.2020 10:33:55;57;31.05.2020 10:33:55;514;31.05.2020 10:33:55;83,3699951171875
31.05.2020 10:34:55;43,4599990844727;31.05.2020 10:34:55;44,4000015258789;31.05.2020 10:34:55;57;31.05.2020 10:34:55;513;31.05.2020 10:34:55;82,5599975585938
31.05.2020 10:35:55;43,379997253418;31.05.2020 10:35:55;44,4000015258789;31.05.2020 10:35:55;57;31.05.2020 10:35:55;512;31.05.2020 10:35:55;82,5999984741211
31.05.2020 10:36:55;43,5799980163574;31.05.2020 10:36:55;44,4000015258789;31.05.2020 10:36:55;57;31.05.2020 10:36:55;513;31.05.2020 10:36:55;82,9799957275391
31.05.2020 10:37:55;43,9099998474121;31.05.2020 10:37:55;44,4000015258789;31.05.2020 10:37:55;57;31.05.2020 10:37:55;513;31.05.2020 10:37:55;83,6899948120117
31.05.2020 10:38:55;43,1100006103516;31.05.2020 10:38:55;44,4000015258789;31.05.2020 10:38:55;57;31.05.2020 10:38:55;514;31.05.2020 10:38:55;83,0599975585938
31.05.2020 10:39:55;43,5499992370605;31.05.2020 10:39:55;44,4000015258789;31.05.2020 10:39:55;57;31.05.2020 10:39:55;513;31.05.2020 10:39:55;82,8399963378906
31.05.2020 10:40:55;43,629997253418;31.05.2020 10:40:55;44,4000015258789;31.05.2020 10:40:55;57;31.05.2020 10:40:55;513;31.05.2020 10:40:55;83,1599960327148
31.05.2020 10:41:55;43,3999977111816;31.05.2020 10:41:55;44,4000015258789;31.05.2020 10:41:55;57;31.05.2020 10:41:55;513;31.05.2020 10:41:55;83,1999969482422
31.05.2020 10:42:55;43,6100006103516;31.05.2020 10:42:55;44,4000015258789;31.05.2020 10:42:55;57;31.05.2020 10:42:55;512;31.05.2020 10:42:55;83,6599960327148
31.05.2020 10:43:55;43,5599975585938;31.05.2020 10:43:55;44,4000015258789;31.05.2020 10:43:55;57;31.05.2020 10:43:55;514;31.05.2020 10:43:55;83,3399963378906
31.05.2020 10:44:55;43,5799980163574;31.05.2020 10:44:55;44,4000015258789;31.05.2020 10:44:55;57;31.05.2020 10:44:55;513;31.05.2020 10:44:55;83,3399963378906
31.05.2020 10:45:55;43,4699974060059;31.05.2020 10:45:55;44,4000015258789;31.05.2020 10:45:55;57;31.05.2020 10:45:55;513;31.05.2020 10:45:55;82,6999969482422
31.05.2020 10:46:55;43,4199981689453;31.05.2020 10:46:55;44,4000015258789;31.05.2020 10:46:55;57;31.05.2020 10:46:55;513;31.05.2020 10:46:55;83,1599960327148
31.05.2020 10:47:55;43,6399993896484;31.05.2020 10:47:55;44,4000015258789;31.05.2020 10:47:55;57;31.05.2020 10:47:55;512;31.05.2020 10:47:55;83,2299957275391
31.05.2020 10:48:55;43,25;31.05.2020 10:48:55;44,4000015258789;31.05.2020 10:48:55;57;31.05.2020 10:48:55;514;31.05.2020 10:48:55;83,3699951171875
31.05.2020 10:49:55;43,5200004577637;31.05.2020 10:49:55;44,4000015258789;31.05.2020 10:49:55;57;31.05.2020 10:49:55;514;31.05.2020 10:49:55;83,3699951171875
31.05.2020 10:50:55;43,5;31.05.2020 10:50:55;44,4000015258789;31.05.2020 10:50:55;57;31.05.2020 10:50:55;514;31.05.2020 10:50:55;83,0899963378906
31.05.2020 10:51:55;43,5599975585938;31.05.2020 10:51:55;44,4000015258789;31.05.2020 10:51:55;57;31.05.2020 10:51:55;514;31.05.2020 10:51:55;83,4399948120117
31.05.2020 10:52:55;43,379997253418;31.05.2020 10:52:55;44,4000015258789;31.05.2020 10:52:55;57;31.05.2020 10:52:55;513;31.05.2020 10:52:55;83,129997253418
31.05.2020 10:53:55;43,6800003051758;31.05.2020 10:53:55;44,4000015258789;31.05.2020 10:53:55;57;31.05.2020 10:53:55;514;31.05.2020 10:53:55;83,4099960327148
31.05.2020 10:54:55;43,7700004577637;31.05.2020 10:54:55;44,4000015258789;31.05.2020 10:54:55;57;31.05.2020 10:54:55;513;31.05.2020 10:54:55;83,7299957275391
31.05.2020 10:55:55;43,5599975585938;31.05.2020 10:55:55;44,4000015258789;31.05.2020 10:55:55;57;31.05.2020 10:55:55;511;31.05.2020 10:55:55;83,4399948120117
31.05.2020 10:56:55;43,629997253418;31.05.2020 10:56:55;44,4000015258789;31.05.2020 10:56:55;57;31.05.2020 10:56:55;511;31.05.2020 10:56:55;83,2999954223633
31.05.2020 10:57:55;43,4699974060059;31.05.2020 10:57:55;44,4000015258789;31.05.2020 10:57:55;57;31.05.2020 10:57:55;513;31.05.2020 10:57:55;83,4799957275391
31.05.2020 10:58:55;43,5999984741211;31.05.2020 10:58:55;44,4000015258789;31.05.2020 10:58:55;57;31.05.2020 10:58:55;512;31.05.2020 10:58:55;83,4099960327148
31.05.2020 10:59:55;43,6800003051758;31.05.2020 10:59:55;44,4000015258789;31.05.2020 10:59:55;57;31.05.2020 10:59:55;513;31.05.2020 10:59:55;83,4099960327148
31.05.2020 11:00:55;43,4500007629395;31.05.2020 11:00:55;44,4000015258789;31.05.2020 11:00:55;57;31.05.2020 11:00:55;512;31.05.2020 11:00:55;82,9499969482422
31.05.2020 11:01:55;43,3499984741211;31.05.2020 11:01:55;44,4000015258789;31.05.2020 11:01:55;57;31.05.2020 11:01:55;513;31.05.2020 11:01:55;83,1999969482422
31.05.2020 11:02:55;43,7000007629395;31.05.2020 11:02:55;44,4000015258789;31.05.2020 11:02:55;57;31.05.2020 11:02:55;513;31.05.2020 11:02:55;83,1999969482422
31.05.2020 11:03:55;43,6100006103516;31.05.2020 11:03:55;44,4000015258789;31.05.2020 11:03:55;57;31.05.2020 11:03:55;513;31.05.2020 11:03:55;83,1999969482422
31.05.2020 11:04:55;43,5799980163574;31.05.2020 11:04:55;44,4000015258789;31.05.2020 11:04:55;57;31.05.2020 11:04:55;513;31.05.2020 11:04:55;82,9099960327148
31.05.2020 11:05:55;43,5099983215332;31.05.2020 11:05:55;44,4000015258789;31.05.2020 11:05:55;57;31.05.2020 11:05:55;512;31.05.2020 11:05:55;83,6599960327148
31.05.2020 11:06:55;43,4599990844727;31.05.2020 11:06:55;44,4000015258789;31.05.2020 11:06:55;57;31.05.2020 11:06:55;511;31.05.2020 11:06:55;83,0199966430664
31.05.2020 11:07:55;43,7999992370605;31.05.2020 11:07:55;44,4000015258789;31.05.2020 11:07:55;57;31.05.2020 11:07:55;511;31.05.2020 11:07:55;83,4099960327148
31.05.2020 11:08:55;43,3699989318848;31.05.2020 11:08:55;44,4000015258789;31.05.2020 11:08:55;57;31.05.2020 11:08:55;511;31.05.2020 11:08:55;83,4099960327148
31.05.2020 11:09:55;43,2799987792969;31.05.2020 11:09:55;44,4000015258789;31.05.2020 11:09:55;57;31.05.2020 11:09:55;512;31.05.2020 11:09:55;84,0800018310547
31.05.2020 11:10:55;43,8699989318848;31.05.2020 11:10:55;44,4000015258789;31.05.2020 11:10:55;57;31.05.2020 11:10:55;512;31.05.2020 11:10:55;84,0099945068359
31.05.2020 11:11:55;43,4699974060059;31.05.2020 11:11:55;44,4000015258789;31.05.2020 11:11:55;57;31.05.2020 11:11:55;512;31.05.2020 11:11:55;83,4399948120117
31.05.2020 11:12:55;43,2900009155273;31.05.2020 11:12:55;44,4000015258789;31.05.2020 11:12:55;57;31.05.2020 11:12:55;512;31.05.2020 11:12:55;82,879997253418
31.05.2020 11:13:55;43,7399978637695;31.05.2020 11:13:55;44,4000015258789;31.05.2020 11:13:55;57;31.05.2020 11:13:55;513;31.05.2020 11:13:55;83,4399948120117
31.05.2020 11:14:55;43,629997253418;31.05.2020 11:14:55;44,4000015258789;31.05.2020 11:14:55;57;31.05.2020 11:14:55;513;31.05.2020 11:14:55;83,5199966430664
31.05.2020 11:15:55;43,6199989318848;31.05.2020 11:15:55;44,4000015258789;31.05.2020 11:15:55;57;31.05.2020 11:15:55;512;31.05.2020 11:15:55;83,3699951171875
31.05.2020 11:16:55;43,5200004577637;31.05.2020 11:16:55;44,4000015258789;31.05.2020 11:16:55;57;31.05.2020 11:16:55;512;31.05.2020 11:16:55;83,3699951171875
31.05.2020 11:17:55;43,6599998474121;31.05.2020 11:17:55;44,4000015258789;31.05.2020 11:17:55;57;31.05.2020 11:17:55;510;31.05.2020 11:17:55;83,5899963378906
31.05.2020 11:18:55;43,5799980163574;31.05.2020 11:18:55;44,4000015258789;31.05.2020 11:18:55;57;31.05.2020 11:18:55;509;31.05.2020 11:18:55;83,5199966430664
31.05.2020 11:19:55;43,4899978637695;31.05.2020 11:19:55;44,4000015258789;31.05.2020 11:19:55;57;31.05.2020 11:19:55;509;31.05.2020 11:19:55;83,5499954223633
31.05.2020 11:20:55;43;31.05.2020 11:20:55;44,4000015258789;31.05.2020 11:20:55;57;31.05.2020 11:20:55;511;31.05.2020 11:20:55;82,5999984741211
31.05.2020 11:21:55;43,3600006103516;31.05.2020 11:21:55;44,4000015258789;31.05.2020 11:21:55;57;31.05.2020 11:21:55;512;31.05.2020 11:21:55;82,9799957275391
